1754104150562064384,-1.45496,-1.43896,1.18558,0.49796,-0.45276,-0.49468,0.54985,
1754104150595411712,-1.48959,-1.43354,1.18267,0.51226,-0.45531,-0.48535,0.54288,
1754104150628759552,-1.51449,-1.42798,1.18071,0.52062,-0.46183,-0.47664,0.53710,
1754104150662106880,-1.54386,-1.41936,1.17756,0.52585,-0.47139,-0.46817,0.53113,
1754104150695454464,-1.57086,-1.40924,1.17420,0.53355,-0.47934,-0.46053,0.52295,
1754104150728801536,-1.59899,-1.39685,1.16993,0.54165,-0.48489,-0.45537,0.51394,
1754104150762148608,-1.61635,-1.38737,1.16610,0.54885,-0.48909,-0.45113,0.50600,
1754104150828842752,-1.65959,-1.36571,1.15603,0.56554,-0.50467,-0.43422,0.48675,
1754104150862190080,-1.67447,-1.35510,1.14969,0.57297,-0.51404,-0.42344,0.47767,
1754104150928886016,-1.71534,-1.33245,1.13676,0.59077,-0.52997,-0.40022,0.45820,
1754104150962236928,-1.73043,-1.32097,1.13104,0.59836,-0.53855,-0.38684,0.44975,
1754104151028938240,-1.76981,-1.29713,1.12178,0.61843,-0.55124,-0.35802,0.43069,
1754104151062288896,-1.78581,-1.28458,1.11867,0.62843,-0.55792,-0.34284,0.41983,
1754104151128989952,-1.82000,-1.25928,1.11395,0.64457,-0.57466,-0.31596,0.39301,
1754104151162340352,-1.83054,-1.24561,1.11358,0.65091,-0.58328,-0.30273,0.38007,
1754104151229041152,-1.85296,-1.21636,1.11419,0.67061,-0.59586,-0.27260,0.34774,
1754104151262391296,-1.85630,-1.20198,1.11454,0.67821,-0.60401,-0.25633,0.33091,
1754104151329091584,-1.86540,-1.17200,1.11214,0.68640,-0.62333,-0.22584,0.29884,
1754104151362441472,-1.85900,-1.16082,1.11109,0.69174,-0.62992,-0.21075,0.28334,
1754104151429141248,-1.85822,-1.13292,1.10768,0.70498,-0.63819,-0.18232,0.24997,
1754104151462491392,-1.84963,-1.12587,1.10548,0.71263,-0.63995,-0.16930,0.23231,
1754104151529190656,-1.84770,-1.10029,1.10023,0.72240,-0.64531,-0.14346,0.20282,
1754104151562540544,-1.84502,-1.08990,1.09745,0.72692,-0.64733,-0.13115,0.18801,
1754104151629239552,-1.84689,-1.06364,1.09306,0.73520,-0.64957,-0.10809,0.16078,
1754104151662588928,-1.84697,-1.05187,1.09202,0.73865,-0.64986,-0.09660,0.15082,
1754104151729287680,-1.85382,-1.02734,1.08927,0.74325,-0.65113,-0.07565,0.13374,
1754104151762636800,-1.85700,-1.01085,1.08722,0.74303,-0.65384,-0.06842,0.12538,
1754104151829335296,-1.86508,-0.98715,1.08731,0.74974,-0.65113,-0.05989,0.10164,
1754104151862684160,-1.86877,-0.97372,1.08757,0.75150,-0.65086,-0.05368,0.09349,
1754104151929382656,-1.87864,-0.95571,1.08977,0.75437,-0.65056,-0.04354,0.07609,
1754104152029430784,-1.89424,-0.92736,1.09446,0.75745,-0.64966,-0.03526,0.05443,
1754104152129478656,-1.91342,-0.89880,1.09434,0.75674,-0.65208,-0.02447,0.03915,
1754104152229525504,-1.94257,-0.86917,1.09104,0.75397,-0.65594,-0.01405,0.03273,
1754104152362920704,-1.99943,-0.82803,1.09173,0.75963,-0.64984,-0.00469,0.02538,
1754104152462966016,-2.05379,-0.79457,1.09521,0.75978,-0.64958,0.00280,0.02764,
1754104152563010816,-2.10825,-0.76386,1.10188,0.76331,-0.64556,0.00221,0.02455,
1754104152629706752,-2.14150,-0.74317,1.10466,0.76290,-0.64601,0.00044,0.02548,
1754104152729750272,-2.19301,-0.70784,1.10584,0.76107,-0.64801,-0.01230,0.02663,
1754104152763098112,-2.20813,-0.69422,1.10620,0.76144,-0.64738,-0.01831,0.02791,
1754104152829793536,-2.24190,-0.66508,1.10608,0.76378,-0.64416,-0.03033,0.02783,
1754104152929863168,-2.29416,-0.61321,1.10445,0.76425,-0.64238,-0.04192,0.03881,
1754104152963256832,-2.31106,-0.59281,1.10356,0.76185,-0.64444,-0.04222,0.04998,
1754104153030045440,-2.34861,-0.54783,1.10116,0.75659,-0.64850,-0.04412,0.07123,
1754104153063440384,-2.36737,-0.52314,1.10104,0.75590,-0.64822,-0.04653,0.07913,
1754104153130231808,-2.40456,-0.47362,1.10423,0.75790,-0.64346,-0.05155,0.09426,
1754104153230423552,-2.46045,-0.39511,1.11634,0.75471,-0.64423,-0.06236,0.10721,
1754104153330618880,-2.51655,-0.31688,1.13851,0.75892,-0.63646,-0.08710,0.10668,
1754104153430819328,-2.57252,-0.24388,1.15835,0.76485,-0.62646,-0.10988,0.10235,
1754104153531024128,-2.62389,-0.17349,1.16400,0.76300,-0.62639,-0.11763,0.10781,
1754104153631233536,-2.67406,-0.10377,1.15538,0.75219,-0.63777,-0.11435,0.11993,
1754104153731447296,-2.72557,-0.02969,1.14558,0.75577,-0.63578,-0.10329,0.11805,
1754104153831665408,-2.76882,0.04393,1.13562,0.74627,-0.65119,-0.08285,0.11030,
1754104153931856896,-2.80115,0.11405,1.13942,0.74542,-0.65727,-0.06667,0.08886,
1754104153965214464,-2.81016,0.13979,1.14152,0.74673,-0.65758,-0.06017,0.07974,
1754104154031929856,-2.82880,0.18673,1.14576,0.74554,-0.66108,-0.05227,0.06639,
1754104154132002560,-2.85665,0.25566,1.15274,0.74034,-0.66841,-0.04555,0.05523,
1754104154232075520,-2.88418,0.32310,1.15949,0.73567,-0.67397,-0.04124,0.05345,
1754104154332147968,-2.91870,0.39870,1.16668,0.73648,-0.67329,-0.04122,0.05079,
1754104154432220928,-2.96020,0.47807,1.17438,0.74535,-0.66246,-0.04576,0.05918,
